PO_ID,Supplier,Supplier_Reliability_Score,Supplier_Reliability_Bucket,Order_Date,Delivery_Date,Expected_Delivery_Date,Expected_Delivery_Days,Order_Status,Order_Status_Clean,Item_Category,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance_Flag,Defective_Rate,Delivery_Delay_Days,Delay_Label,Price_Gap,Price_Gap_Pct,Price_Anomaly_Score
PO-00368,Delta_Logistics,0.68,low,2023-04-15,2023-04-28,2023-04-24,9,Delivered,delivered,Electronics,1172,32.93,29.28,0,0,0.0,4,1,3.6499999999999986,0.11084117825690855,0.7205695966970708
PO-00369,Alpha_Inc,0.92,very_high,2023-09-29,2023-10-07,2023-10-07,8,Delivered,delivered,Packaging,1732,82.5,71.71,24,1,0.013856812933025405,0,0,10.790000000000006,0.13078787878787887,0.8631770775054638
PO-00370,Gamma_Co,0.76,medium,2023-07-31,2023-08-07,2023-08-12,12,Delivered,delivered,Raw Materials,865,81.54,71.59,39,1,0.04508670520231214,0,0,9.950000000000003,0.12202599950944325,0.8005346605751595
PO-00371,Beta_Supplies,0.83,high,2022-04-13,2022-04-20,2022-04-25,12,Delivered,delivered,Raw Materials,257,68.72,66.92,22,1,0.08560311284046693,0,0,1.7999999999999972,0.02619324796274734,0.11538539211385995
PO-00372,Epsilon_Group,0.55,very_low,2022-03-17,2022-03-26,2022-03-25,8,Delivered,delivered,Packaging,1204,73.18,67.59,31,1,0.02574750830564784,1,1,5.590000000000003,0.07638699098114243,0.47424189738315436
PO-00373,Beta_Supplies,0.83,high,2023-07-05,2023-07-09,2023-07-14,9,Partially Delivered,partial,Electronics,453,64.14,60.18,51,1,0.11258278145695365,0,1,3.960000000000001,0.06173994387277831,0.36952390223591114
PO-00374,Epsilon_Group,0.55,very_low,2022-08-07,2022-08-21,2022-08-16,9,Delivered,delivered,Electronics,201,33.81,32.54,3,1,0.014925373134328358,5,1,1.2700000000000031,0.03756285122744759,0.1966715415124698
PO-00375,Delta_Logistics,0.68,low,2023-06-03,2023-06-16,2023-06-10,7,Delivered,delivered,Office Supplies,103,44.61,42.88,10,1,0.0970873786407767,6,1,1.7299999999999969,0.03878054247926467,0.20537733631569707
PO-00376,Epsilon_Group,0.55,very_low,2022-09-29,2022-10-07,2022-10-06,7,Delivered,delivered,Office Supplies,1193,27.4,27.09,0,1,0.0,1,1,0.3099999999999987,0.01131386861313864,0.009006354550954321
PO-00377,Gamma_Co,0.76,medium,2022-05-16,2022-05-28,2022-05-23,7,Partially Delivered,partial,Office Supplies,1746,93.6,89.81,85,1,0.04868270332187858,5,1,3.789999999999992,0.04049145299145291,0.21760936625232405
PO-00378,Delta_Logistics,0.68,low,2022-12-24,2022-12-26,2023-01-02,9,Delivered,delivered,Electronics,1993,65.94,59.36,0,1,0.0,0,0,6.579999999999998,0.0997876857749469,0.6415434582868812
PO-00379,Beta_Supplies,0.83,high,2022-03-12,2022-03-27,2022-03-24,12,Delivered,delivered,Raw Materials,677,46.54,43.11,0,0,0.0,3,1,3.4299999999999997,0.07370004297378599,0.4550317585535625
PO-00380,Alpha_Inc,0.92,very_high,2022-09-08,2022-09-15,2022-09-15,7,Pending,pending,Office Supplies,636,53.64,49.23,18,1,0.02830188679245283,0,1,4.410000000000004,0.0822147651006712,0.5159071434530977
PO-00381,Epsilon_Group,0.55,very_low,2023-01-14,2023-02-02,2023-01-22,8,Delivered,delivered,Packaging,1698,100.97,98.73,52,1,0.030624263839811542,11,1,2.239999999999995,0.022184807368525253,0.0867273384059517
PO-00382,Gamma_Co,0.76,medium,2022-10-19,2022-11-01,2022-10-26,7,Delivered,delivered,Office Supplies,1493,24.87,22.89,56,1,0.03750837240455459,6,1,1.9800000000000004,0.0796139927623643,0.49731311128490846
PO-00383,Alpha_Inc,0.92,very_high,2022-06-11,2022-06-25,2022-06-19,8,Delivered,delivered,Packaging,1495,64.33,58.18,26,1,0.017391304347826087,6,1,6.149999999999999,0.0956008083320379,0.6116096833420136
PO-00384,Alpha_Inc,0.92,very_high,2023-03-25,2023-04-07,2023-04-02,8,Cancelled,cancelled,Packaging,153,59.42,52.0,3,1,0.0196078431372549,5,1,7.420000000000002,0.12487377987209697,0.8208946586000511
PO-00385,Delta_Logistics,0.68,low,2023-07-11,2023-07-22,2023-07-23,12,Cancelled,cancelled,Raw Materials,1925,70.88,63.41,292,1,0.15168831168831168,0,1,7.469999999999999,0.10538939051918735,0.6815924378445892
PO-00386,Beta_Supplies,0.83,high,2023-12-22,2024-01-11,2023-12-30,8,Delivered,delivered,Packaging,303,12.97,11.42,0,0,0.0,12,1,1.5500000000000007,0.11950655358519666,0.7825220656734652
PO-00387,Alpha_Inc,0.92,very_high,2022-11-06,2022-11-18,2022-11-13,7,Delivered,delivered,Office Supplies,1300,92.92,90.63,0,1,0.0,5,1,2.2900000000000063,0.024644855789926885,0.10431527519269228
PO-00388,Gamma_Co,0.76,medium,2023-09-19,2023-09-23,2023-10-01,12,Delivered,delivered,Raw Materials,1185,103.28,99.05,0,1,0.0,0,0,4.230000000000004,0.04095662277304419,0.2209350636827299
PO-00389,Epsilon_Group,0.55,very_low,2023-11-01,2023-11-20,2023-11-13,12,Delivered,delivered,Raw Materials,559,67.56,57.98,15,1,0.026833631484794274,7,1,9.580000000000005,0.14179988158673779,0.9419065884519967
PO-00390,Epsilon_Group,0.55,very_low,2023-06-26,2023-06-29,2023-07-05,9,Pending,pending,Electronics,1546,78.88,78.0,38,1,0.02457956015523933,0,1,0.8799999999999955,0.011156186612576008,0.00787901858708648
PO-00391,Epsilon_Group,0.55,very_low,2022-01-09,2022-01-19,2022-01-17,8,Delivered,delivered,Packaging,148,93.02,85.96,4,1,0.02702702702702703,2,1,7.060000000000002,0.07589765641797466,0.47074343560911397
PO-00392,Delta_Logistics,0.68,low,2023-11-15,2023-11-23,2023-11-22,7,Delivered,delivered,Office Supplies,202,81.75,78.26,37,0,0.18316831683168316,1,1,3.489999999999995,0.04269113149847088,0.23333580732397635
PO-00393,Gamma_Co,0.76,medium,2023-07-22,2023-07-28,2023-07-30,8,Delivered,delivered,Packaging,1934,25.86,25.6,78,1,0.04033092037228542,0,0,0.259999999999998,0.010054137664346404,0.0
PO-00394,Alpha_Inc,0.92,very_high,2022-11-03,2022-11-07,2022-11-10,7,Delivered,delivered,Office Supplies,963,64.96,64.07,20,1,0.020768431983385256,0,0,0.8900000000000006,0.013700738916256167,0.026071109717627373
PO-00395,Gamma_Co,0.76,medium,2023-11-11,2023-11-18,2023-11-21,10,Delivered,delivered,MRO,1969,71.71,61.96,0,1,0.0,0,0,9.749999999999993,0.13596430065541756,0.9001855281504718
PO-00396,Delta_Logistics,0.68,low,2022-04-17,2022-04-26,2022-04-26,9,Delivered,delivered,Electronics,927,48.89,46.05,138,1,0.1488673139158576,0,0,2.8400000000000034,0.05808958887298023,0.3434259553715029
PO-00397,Delta_Logistics,0.68,low,2022-05-18,2022-05-23,2022-05-30,12,Cancelled,cancelled,Raw Materials,387,77.81,69.04,67,1,0.1731266149870801,0,1,8.769999999999996,0.11271044852846672,0.733933808184732
PO-00398,Beta_Supplies,0.83,high,2022-09-28,2022-10-03,2022-10-07,9,Delivered,delivered,Electronics,1779,97.86,94.36,176,1,0.09893198426082069,0,0,3.5,0.0357653791130186,0.18382064571323437
PO-00399,Gamma_Co,0.76,medium,2022-04-29,2022-05-05,2022-05-09,10,Pending,pending,MRO,871,94.7,92.66,46,1,0.05281285878300804,0,1,2.0400000000000063,0.021541710665258777,0.08212956542456963
PO-00400,Epsilon_Group,0.55,very_low,2022-04-20,2022-04-23,2022-04-29,9,Delivered,delivered,Electronics,1236,51.33,44.03,25,1,0.020226537216828478,0,0,7.299999999999997,0.14221702707968045,0.9448889397329399
PO-00401,Delta_Logistics,0.68,low,2023-07-21,2023-08-06,2023-07-30,9,Delivered,delivered,Electronics,1793,22.01,21.78,285,1,0.15895147796988288,7,1,0.23000000000000043,0.010449795547478437,0.002828727181612531
PO-00402,Delta_Logistics,0.68,low,2022-06-09,2022-06-28,2022-06-19,10,Delivered,delivered,MRO,1006,101.1,89.04,139,1,0.13817097415506957,9,1,12.059999999999988,0.11928783382789307,0.7809583447190317
PO-00403,Beta_Supplies,0.83,high,2022-10-06,2022-10-21,2022-10-15,9,Cancelled,cancelled,Electronics,1754,89.35,86.54,161,0,0.09179019384264538,6,1,2.809999999999988,0.03144935646334626,0.1529635565306859
PO-00404,Epsilon_Group,0.55,very_low,2022-10-16,2022-11-04,2022-10-25,9,Delivered,delivered,Electronics,210,22.17,21.32,10,1,0.047619047619047616,10,1,0.8500000000000014,0.038340099233198074,0.2022284194478118
PO-00405,Delta_Logistics,0.68,low,2023-09-12,2023-10-02,2023-09-22,10,Delivered,delivered,MRO,1653,102.16,91.91,217,1,0.13127646702964307,10,1,10.25,0.10033281127642914,0.6454407933057779
PO-00406,Alpha_Inc,0.92,very_high,2022-08-04,2022-08-15,2022-08-14,10,Partially Delivered,partial,MRO,850,91.38,88.41,24,1,0.02823529411764706,1,1,2.969999999999999,0.03250164149704529,0.16048679163993101
PO-00407,Epsilon_Group,0.55,very_low,2022-12-18,2022-12-21,2022-12-30,12,Delivered,delivered,Raw Materials,447,59.81,57.92,13,1,0.029082774049217,0,0,1.8900000000000006,0.03160006687844843,0.15404104965271564
PO-00408,Gamma_Co,0.76,medium,2022-07-28,2022-08-07,2022-08-04,7,Delivered,delivered,Office Supplies,1350,65.11,56.95,71,1,0.052592592592592594,3,1,8.159999999999997,0.12532637075718012,0.8241304241272036
PO-00409,Beta_Supplies,0.83,high,2023-12-05,2023-12-24,2023-12-12,7,Delivered,delivered,Office Supplies,865,51.19,47.76,83,1,0.09595375722543352,12,1,3.4299999999999997,0.06700527446766946,0.4071679993433467
PO-00410,Alpha_Inc,0.92,very_high,2023-10-12,2023-10-29,2023-10-22,10,Delivered,delivered,MRO,1989,16.5,15.89,57,1,0.02865761689291101,7,1,0.6099999999999994,0.03696969696969694,0.19243082840318856
PO-00411,Alpha_Inc,0.92,very_high,2022-09-28,2022-10-13,2022-10-05,7,Delivered,delivered,Office Supplies,1577,41.77,39.58,32,1,0.020291693088142042,8,1,2.190000000000005,0.052429973665310145,0.3029629491786968
PO-00412,Gamma_Co,0.76,medium,2023-06-02,2023-06-04,2023-06-10,8,Pending,pending,Packaging,1969,89.25,87.28,108,0,0.05485017775520569,0,1,1.9699999999999989,0.02207282913165265,0.08592675816758229
PO-00413,Beta_Supplies,0.83,high,2023-05-16,2023-05-26,2023-05-24,8,Partially Delivered,partial,Packaging,1465,11.25,9.61,151,1,0.10307167235494881,2,1,1.6400000000000006,0.14577777777777784,0.9703462671768434
PO-00414,Delta_Logistics,0.68,low,2022-09-15,2022-09-18,2022-09-23,8,Pending,pending,Packaging,1208,41.62,39.46,0,1,0.0,0,1,2.1599999999999966,0.05189812590100905,0.2991605423734814
PO-00415,Beta_Supplies,0.83,high,2022-02-22,2022-03-11,2022-03-06,12,Delivered,delivered,Raw Materials,1268,46.06,45.26,123,1,0.09700315457413249,5,1,0.8000000000000043,0.017368649587494664,0.0522945695747298
PO-00416,Delta_Logistics,0.68,low,2022-04-05,2022-04-24,2022-04-12,7,Delivered,delivered,Office Supplies,450,59.24,55.03,68,0,0.1511111111111111,12,1,4.210000000000001,0.07106684672518569,0.4362059140032843
PO-00417,Gamma_Co,0.76,medium,2023-10-12,2023-10-14,2023-10-21,9,Partially Delivered,partial,Electronics,689,102.53,95.23,38,1,0.055152394775036286,0,1,7.299999999999997,0.07119867355895833,0.437148400337707
PO-00418,Gamma_Co,0.76,medium,2023-03-10,2023-03-29,2023-03-20,10,Delivered,delivered,MRO,1106,44.05,38.6,51,1,0.0461121157323689,9,1,5.449999999999996,0.12372304199772977,0.8126675420862439
PO-00419,Alpha_Inc,0.92,very_high,2022-10-11,2022-10-22,2022-10-18,7,Delivered,delivered,Office Supplies,737,43.08,42.58,21,1,0.028493894165535955,4,1,0.5,0.011606313834726092,0.011097170335764725
PO-00420,Alpha_Inc,0.92,very_high,2022-02-15,2022-03-04,2022-02-27,12,Delivered,delivered,Raw Materials,509,76.76,74.72,7,0,0.0137524557956778,5,1,2.0400000000000063,0.026576341844710867,0.11812429388536358
PO-00421,Alpha_Inc,0.92,very_high,2022-01-04,2022-01-06,2022-01-13,9,Delivered,delivered,Electronics,1004,50.7,46.59,27,1,0.026892430278884463,0,0,4.109999999999999,0.08106508875739643,0.5076876162784224
PO-00422,Gamma_Co,0.76,medium,2022-12-08,2022-12-19,2022-12-18,10,Pending,pending,MRO,1956,31.88,28.48,86,1,0.04396728016359918,1,1,3.3999999999999986,0.10664993726474274,0.6906046248750087
PO-00423,Delta_Logistics,0.68,low,2022-05-14,2022-05-23,2022-05-23,9,Delivered,delivered,Electronics,519,51.73,47.52,81,0,0.15606936416184972,0,0,4.209999999999994,0.08138410980088912,0.5099684339638697
PO-00424,Gamma_Co,0.76,medium,2023-10-15,2023-10-21,2023-10-25,10,Partially Delivered,partial,MRO,1448,25.06,21.62,84,1,0.058011049723756904,0,1,3.4399999999999977,0.13727055067837182,0.9095244674296865
PO-00425,Gamma_Co,0.76,medium,2022-09-26,2022-10-11,2022-10-04,8,Delivered,delivered,Packaging,1095,26.91,23.75,53,1,0.048401826484018265,7,1,3.16,0.11742846525455222,0.7676649247006817
PO-00426,Alpha_Inc,0.92,very_high,2022-06-15,2022-06-25,2022-06-25,10,Delivered,delivered,MRO,799,56.22,49.51,18,1,0.02252816020025031,0,0,6.710000000000001,0.1193525435787976,0.7814209823640851
PO-00427,Beta_Supplies,0.83,high,2023-03-29,2023-04-18,2023-04-08,10,Partially Delivered,partial,MRO,1743,51.04,47.15,160,1,0.09179575444635686,10,1,3.8900000000000006,0.07621473354231977,0.47301035538637826
PO-00428,Alpha_Inc,0.92,very_high,2023-07-19,2023-07-31,2023-07-31,12,Delivered,delivered,Raw Materials,87,100.65,85.56,1,1,0.011494252873563218,0,0,15.090000000000003,0.14992548435171388,0.999999992850573
PO-00429,Beta_Supplies,0.83,high,2023-12-24,2024-01-05,2024-01-05,12,Delivered,delivered,Raw Materials,279,47.52,46.5,28,0,0.1003584229390681,0,0,1.0200000000000031,0.02146464646464653,0.0815786005422944
PO-00430,Delta_Logistics,0.68,low,2023-03-14,2023-03-25,2023-03-26,12,Delivered,delivered,Raw Materials,1438,66.61,58.5,237,1,0.16481223922114047,0,0,8.11,0.12175349046689686,0.7985863770485327
PO-00431,Delta_Logistics,0.68,low,2023-07-29,2023-07-31,2023-08-05,7,Partially Delivered,partial,Office Supplies,612,72.93,63.32,99,1,0.16176470588235295,0,1,9.610000000000007,0.13177019059372008,0.8702000441250235
PO-00432,Epsilon_Group,0.55,very_low,2022-01-10,2022-01-21,2022-01-18,8,Pending,pending,Packaging,487,11.18,10.63,15,1,0.030800821355236138,3,1,0.5499999999999989,0.04919499105545608,0.27983467692464864
PO-00433,Epsilon_Group,0.55,very_low,2022-04-25,2022-04-29,2022-05-03,8,Partially Delivered,partial,Packaging,1849,70.76,69.25,51,1,0.027582477014602487,0,1,1.5100000000000051,0.021339739966082603,0.08068559063977233
PO-00434,Epsilon_Group,0.55,very_low,2022-03-19,2022-04-01,2022-03-29,10,Partially Delivered,partial,MRO,1356,26.28,25.44,47,1,0.03466076696165192,3,1,0.8399999999999999,0.031963470319634694,0.15663917605383193
PO-00435,Delta_Logistics,0.68,low,2023-12-09,2023-12-29,2023-12-21,12,Delivered,delivered,Raw Materials,76,107.59,96.33,10,1,0.13157894736842105,8,1,11.260000000000005,0.10465656659540853,0.6763531666436227
PO-00436,Alpha_Inc,0.92,very_high,2022-06-02,2022-06-13,2022-06-10,8,Partially Delivered,partial,Packaging,275,23.96,20.44,0,1,0.0,3,1,3.5199999999999996,0.1469115191986644,0.9784518687859781
PO-00437,Alpha_Inc,0.92,very_high,2023-07-13,2023-07-18,2023-07-21,8,Delivered,delivered,Packaging,1350,51.57,48.07,0,1,0.0,0,0,3.5,0.0678689160364553,0.41334254175725266
PO-00438,Alpha_Inc,0.92,very_high,2022-02-06,2022-02-16,2022-02-16,10,Delivered,delivered,MRO,847,17.77,17.39,0,1,0.0,0,0,0.379999999999999,0.02138435565559927,0.08100456725831746
PO-00439,Gamma_Co,0.76,medium,2023-01-14,2023-01-27,2023-01-24,10,Delivered,delivered,MRO,1682,105.7,101.3,94,1,0.0558858501783591,3,1,4.400000000000006,0.04162724692526022,0.2257296421529036
PO-00440,Epsilon_Group,0.55,very_low,2023-08-20,2023-08-23,2023-08-29,9,Delivered,delivered,Electronics,333,60.44,58.54,8,1,0.024024024024024024,0,0,1.8999999999999986,0.03143613500992718,0.152869030713657
PO-00441,Alpha_Inc,0.92,very_high,2023-07-20,2023-08-02,2023-07-29,9,Cancelled,cancelled,Electronics,928,69.31,67.26,20,1,0.021551724137931036,4,1,2.049999999999997,0.02957726157841577,0.1395791506757077
PO-00442,Epsilon_Group,0.55,very_low,2022-06-01,2022-06-12,2022-06-11,10,Partially Delivered,partial,MRO,1009,16.44,16.18,0,1,0.0,1,1,0.26000000000000156,0.015815085158150947,0.04118747398274225
PO-00443,Epsilon_Group,0.55,very_low,2023-03-17,2023-04-03,2023-03-26,9,Pending,pending,Electronics,1554,82.92,74.82,44,1,0.028314028314028315,8,1,8.100000000000009,0.09768451519536914,0.6265069936045029
PO-00444,Gamma_Co,0.76,medium,2022-05-11,2022-05-25,2022-05-19,8,Partially Delivered,partial,Packaging,502,29.47,28.94,27,1,0.053784860557768925,6,1,0.5299999999999976,0.017984390906006027,0.05669676722773041
PO-00445,Delta_Logistics,0.68,low,2022-02-12,2022-02-13,2022-02-22,10,Delivered,delivered,MRO,1069,91.28,82.64,0,1,0.0,0,0,8.64,0.09465381244522349,0.6048392053100788
PO-00446,Alpha_Inc,0.92,very_high,2022-11-12,2022-11-18,2022-11-22,10,Pending,pending,MRO,1902,29.89,25.83,41,1,0.021556256572029444,0,1,4.060000000000002,0.13583138173302114,0.8992352340080753
PO-00447,Gamma_Co,0.76,medium,2023-01-09,2023-01-21,2023-01-21,12,Pending,pending,Raw Materials,865,28.79,25.69,47,1,0.05433526011560694,0,1,3.099999999999998,0.10767627648489052,0.6979423622823997
PO-00448,Delta_Logistics,0.68,low,2022-02-10,2022-02-26,2022-02-18,8,Partially Delivered,partial,Packaging,708,13.36,11.61,0,0,0.0,8,1,1.75,0.13098802395209583,0.8646080007611996
PO-00449,Delta_Logistics,0.68,low,2023-01-02,2023-01-07,2023-01-10,8,Delivered,delivered,Packaging,1589,55.64,48.52,0,1,0.0,0,0,7.119999999999997,0.1279654924514737,0.8429986322193456
PO-00450,Alpha_Inc,0.92,very_high,2022-08-04,2022-08-14,2022-08-11,7,Delivered,delivered,Office Supplies,596,62.96,61.88,9,1,0.015100671140939598,3,1,1.0799999999999983,0.017153748411689936,0.050758149290247634
PO-00451,Epsilon_Group,0.55,very_low,2023-11-30,2023-12-04,2023-12-07,7,Delivered,delivered,Office Supplies,1265,17.66,16.97,34,1,0.026877470355731226,0,0,0.6900000000000013,0.03907134767836927,0.207456426879367
PO-00452,Beta_Supplies,0.83,high,2022-09-13,2022-10-01,2022-09-25,12,Delivered,delivered,Raw Materials,1122,82.99,81.7,118,0,0.1051693404634581,6,1,1.289999999999992,0.015544041450777106,0.0392496667630702
PO-00453,Epsilon_Group,0.55,very_low,2023-11-14,2023-12-01,2023-11-21,7,Delivered,delivered,Office Supplies,1585,56.38,53.05,0,1,0.0,10,1,3.3300000000000054,0.0590634976942179,0.3503888454654376
PO-00454,Epsilon_Group,0.55,very_low,2022-04-16,2022-04-27,2022-04-25,9,Delivered,delivered,Electronics,66,58.05,50.76,0,1,0.0,2,1,7.289999999999999,0.1255813953488372,0.8259537038472724
PO-00455,Beta_Supplies,0.83,high,2022-12-29,2023-01-18,2023-01-08,10,Delivered,delivered,MRO,1245,52.4,51.65,118,0,0.09477911646586346,10,1,0.75,0.01431297709923664,0.03044826195862039
PO-00456,Delta_Logistics,0.68,low,2023-07-28,2023-08-10,2023-08-06,9,Delivered,delivered,Electronics,1293,50.21,47.55,0,0,0.0,4,1,2.6600000000000037,0.05297749452300346,0.30687740962214016
PO-00457,Beta_Supplies,0.83,high,2023-02-21,2023-02-27,2023-03-01,8,Delivered,delivered,Packaging,207,64.29,63.01,25,1,0.12077294685990338,0,0,1.2800000000000082,0.019909783792191757,0.07046222325586035
PO-00458,Beta_Supplies,0.83,high,2023-09-28,2023-10-18,2023-10-05,7,Delivered,delivered,Office Supplies,526,26.37,25.32,47,1,0.08935361216730038,13,1,1.0500000000000007,0.03981797497155862,0.21279438426330646
PO-00459,Gamma_Co,0.76,medium,2022-06-08,2022-06-14,2022-06-17,9,Delivered,delivered,Electronics,1119,27.03,23.82,0,1,0.0,0,0,3.210000000000001,0.11875693673695896,0.7771627346837245
PO-00460,Gamma_Co,0.76,medium,2022-08-31,2022-09-02,2022-09-08,8,Delivered,delivered,Packaging,1446,90.63,84.51,77,1,0.05325034578146611,0,0,6.11999999999999,0.06752730883813296,0.4109002460049741
PO-00461,Gamma_Co,0.76,medium,2022-06-16,2022-06-24,2022-06-23,7,Delivered,delivered,Office Supplies,567,97.53,85.29,21,1,0.037037037037037035,1,1,12.239999999999995,0.12549984620116883,0.8253706741630898
PO-00462,Delta_Logistics,0.68,low,2022-07-01,2022-07-11,2022-07-11,10,Delivered,delivered,MRO,148,44.91,40.1,0,0,0.0,0,0,4.809999999999995,0.10710309507904689,0.6938444436212828
PO-00463,Beta_Supplies,0.83,high,2023-02-27,2023-03-14,2023-03-09,10,Pending,pending,MRO,1965,36.6,34.64,195,1,0.09923664122137404,5,1,1.9600000000000009,0.053551912568306034,0.3109841695468853
PO-00464,Alpha_Inc,0.92,very_high,2022-01-26,2022-02-03,2022-02-02,7,Pending,pending,Office Supplies,1818,67.96,58.98,0,1,0.0,1,1,8.979999999999997,0.1321365509123013,0.8728193105054411
PO-00465,Beta_Supplies,0.83,high,2022-07-03,2022-07-19,2022-07-13,10,Delivered,delivered,MRO,1110,48.19,45.88,112,1,0.1009009009009009,6,1,2.309999999999995,0.04793525627723584,0.27082829499547806
PO-00466,Delta_Logistics,0.68,low,2022-12-07,2022-12-19,2022-12-19,12,Delivered,delivered,Raw Materials,329,12.96,12.74,48,1,0.1458966565349544,0,0,0.22000000000000064,0.016975308641975356,0.04948240716961391
PO-00467,Gamma_Co,0.76,medium,2023-02-26,2023-03-17,2023-03-05,7,Cancelled,cancelled,Office Supplies,1422,25.62,25.18,65,1,0.04571026722925457,12,1,0.4400000000000013,0.01717408274785329,0.05090352814374095
PO-00468,Delta_Logistics,0.68,low,2023-11-17,2023-11-29,2023-11-29,12,Delivered,delivered,Raw Materials,546,82.63,74.77,76,0,0.1391941391941392,0,0,7.859999999999999,0.09512283674210335,0.6081924603164451
PO-00469,Gamma_Co,0.76,medium,2022-09-12,2022-09-22,2022-09-19,7,Partially Delivered,partial,Office Supplies,351,72.08,71.3,20,1,0.05698005698005698,3,1,0.7800000000000011,0.010821309655937862,0.005484840206917847
PO-00470,Delta_Logistics,0.68,low,2022-10-01,2022-10-18,2022-10-13,12,Partially Delivered,partial,Raw Materials,230,13.0,12.81,0,0,0.0,5,1,0.1899999999999995,0.014615384615384577,0.03261030244187833
PO-00471,Alpha_Inc,0.92,very_high,2022-06-13,2022-06-19,2022-06-23,10,Delivered,delivered,MRO,656,30.73,26.26,17,1,0.025914634146341462,0,0,4.469999999999999,0.14546046208916363,0.9680776418017347
PO-00472,Gamma_Co,0.76,medium,2023-12-20,2024-01-09,2023-12-30,10,Delivered,delivered,MRO,1172,34.34,32.09,69,1,0.05887372013651877,10,1,2.25,0.06552125800815375,0.3965581318897729
PO-00473,Gamma_Co,0.76,medium,2022-04-21,2022-04-30,2022-04-30,9,Delivered,delivered,Electronics,749,71.53,70.02,41,1,0.05473965287049399,0,0,1.5100000000000051,0.021110023766251994,0.07904325142142107
PO-00474,Beta_Supplies,0.83,high,2023-01-27,2023-02-12,2023-02-04,8,Delivered,delivered,Packaging,1042,12.48,12.3,88,1,0.08445297504798464,8,1,0.17999999999999972,0.0144230769230769,0.031235412620000645
PO-00475,Delta_Logistics,0.68,low,2022-02-09,2022-02-27,2022-02-21,12,Delivered,delivered,Raw Materials,1189,19.47,17.15,0,0,0.0,6,1,2.3200000000000003,0.1191576784797124,0.7800278085489536
PO-00476,Epsilon_Group,0.55,very_low,2023-04-27,2023-05-04,2023-05-04,7,Delivered,delivered,Office Supplies,240,88.14,81.9,4,1,0.016666666666666666,0,0,6.239999999999995,0.0707964601769911,0.4342728050952401
PO-00477,Epsilon_Group,0.55,very_low,2022-08-16,2022-09-02,2022-08-26,10,Delivered,delivered,MRO,302,26.98,26.47,9,1,0.029801324503311258,7,1,0.5100000000000016,0.01890289103039294,0.06326351688427832
PO-00478,Beta_Supplies,0.83,high,2022-07-24,2022-08-03,2022-08-03,10,Pending,pending,MRO,1030,70.81,61.58,0,0,0.0,0,1,9.230000000000004,0.13034882078802434,0.8600380643543509
PO-00479,Delta_Logistics,0.68,low,2023-04-17,2023-04-23,2023-04-24,7,Delivered,delivered,Office Supplies,977,33.79,32.25,137,1,0.14022517911975435,0,0,1.5399999999999991,0.045575614087007964,0.2539582052362658
PO-00480,Alpha_Inc,0.92,very_high,2022-12-25,2023-01-11,2023-01-02,8,Delivered,delivered,Packaging,1234,19.99,17.66,25,1,0.02025931928687196,9,1,2.3299999999999983,0.1165582791395697,0.7614435925310117
PO-00481,Beta_Supplies,0.83,high,2022-11-09,2022-11-23,2022-11-16,7,Delivered,delivered,Office Supplies,1329,33.48,33.06,146,1,0.10985703536493605,7,1,0.4199999999999946,0.012544802867383352,0.017806829234275644
PO-00482,Gamma_Co,0.76,medium,2022-08-22,2022-08-30,2022-09-03,12,Delivered,delivered,Raw Materials,1396,77.63,67.81,58,1,0.04154727793696275,0,0,9.819999999999993,0.12649748808450334,0.8325032420537231
PO-00483,Alpha_Inc,0.92,very_high,2022-08-17,2022-08-29,2022-08-29,12,Delivered,delivered,Raw Materials,177,90.06,87.71,7,1,0.03954802259887006,0,0,2.3500000000000085,0.0260937153009106,0.11467379060660053
PO-00484,Delta_Logistics,0.68,low,2022-01-25,2022-02-03,2022-02-03,9,Delivered,delivered,Electronics,67,84.72,73.06,9,1,0.13432835820895522,0,0,11.659999999999997,0.1376298394711992,0.9120931764524267
PO-00485,Gamma_Co,0.76,medium,2023-11-07,2023-11-20,2023-11-14,7,Delivered,delivered,Office Supplies,1866,50.78,48.2,96,1,0.05144694533762058,6,1,2.5799999999999983,0.05080740448995664,0.2913625091873686
PO-00486,Epsilon_Group,0.55,very_low,2022-07-17,2022-07-25,2022-07-27,10,Delivered,delivered,MRO,1808,72.23,67.86,53,1,0.0293141592920354,0,0,4.3700000000000045,0.06050117679634507,0.36066742736157115
PO-00487,Delta_Logistics,0.68,low,2023-02-13,2023-02-16,2023-02-22,9,Cancelled,cancelled,Electronics,615,30.3,29.52,96,1,0.15609756097560976,0,1,0.7800000000000011,0.02574257425742578,0.11216333332360022
PO-00488,Gamma_Co,0.76,medium,2022-12-03,2022-12-04,2022-12-10,7,Pending,pending,Office Supplies,619,38.38,35.02,34,1,0.05492730210016155,0,1,3.3599999999999994,0.08754559666492963,0.5540195349642856
PO-00489,Delta_Logistics,0.68,low,2022-10-13,2022-10-17,2022-10-20,7,Delivered,delivered,Office Supplies,1396,94.75,84.06,210,1,0.1504297994269341,0,0,10.689999999999998,0.11282321899736146,0.7347400524281692
PO-00490,Gamma_Co,0.76,medium,2022-03-13,2022-03-24,2022-03-23,10,Delivered,delivered,MRO,1945,11.28,9.98,94,1,0.04832904884318766,1,1,1.299999999999999,0.11524822695035453,0.7520774699413921
