PO_ID,Supplier,Supplier_Reliability_Score,Supplier_Reliability_Bucket,Order_Date,Delivery_Date,Expected_Delivery_Date,Expected_Delivery_Days,Order_Status,Order_Status_Clean,Item_Category,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance_Flag,Defective_Rate,Delivery_Delay_Days,Delay_Label,Price_Gap,Price_Gap_Pct,Price_Anomaly_Score
PO-04354,Epsilon_Group,0.55,very_low,2022-02-15,2022-02-23,2022-02-23,8,Delivered,delivered,Packaging,75,17.866212753576725,17.68366702191926,3,1,0.04,0,0,0.18254573165746635,0.010217371424781765,0.03433840809929931
PO-04355,Gamma_Co,0.76,medium,2024-01-16,2024-02-04,2024-01-28,12,Delivered,delivered,Raw Materials,1418,50.90582837962227,44.06825735839754,47,1,0.03314527503526093,7,1,6.837571021224733,0.13431803859932528,0.4521481383334664
PO-04356,Delta_Logistics,0.68,low,2023-04-22,2023-05-11,2023-05-04,12,Cancelled,cancelled,Raw Materials,422,34.915213874632,37.26013898170874,13,1,0.030805687203791468,7,1,-2.3449251070767403,-0.0671605540065292,0.22604902734756632
PO-04357,Epsilon_Group,0.55,very_low,2023-09-30,2023-10-15,2023-10-12,12,Pending,pending,Raw Materials,464,91.39002273649271,93.19963483626462,8,1,0.017241379310344827,3,1,-1.8096120997719112,-0.019800980955980436,0.06660354739357915
PO-04358,Alpha_Inc,0.92,very_high,2023-12-20,2024-01-01,2023-12-29,9,Pending,pending,Electronics,2123,40.938149491289224,36.84666718103704,62,1,0.02920395666509656,3,1,4.091482310252182,0.09994302041236044,0.33641776070954615
PO-04359,Beta_Supplies,0.83,high,2022-05-31,2022-06-09,2022-06-07,7,Delivered,delivered,Office Supplies,338,45.60034921263127,44.63755348376212,11,1,0.03254437869822485,2,1,0.9627957288691533,0.021113779729617935,0.07102334717349316
PO-04360,Alpha_Inc,0.92,very_high,2022-09-10,2022-09-25,2022-09-18,8,Delivered,delivered,Packaging,1709,82.61606006238263,83.25755363312992,48,1,0.028086600351082503,7,1,-0.6414935707472864,-0.007764756274541542,0.026081188395163032
PO-04361,Delta_Logistics,0.68,low,2022-08-22,2022-08-31,2022-08-31,9,Delivered,delivered,Electronics,1032,59.732715777190556,60.08830310930306,28,0,0.027131782945736434,0,0,-0.35558733211250626,-0.005952974471123751,0.0199814623923649
PO-04362,Beta_Supplies,0.83,high,2022-01-03,2022-01-10,2022-01-10,7,Delivered,delivered,Office Supplies,1114,44.03166648654064,41.0640945885611,22,1,0.019748653500897665,0,0,2.967571897979539,0.06739631121812413,0.2268427511785486
PO-04363,Beta_Supplies,0.83,high,2023-01-30,2023-02-13,2023-02-08,9,Partially Delivered,partial,Electronics,709,48.849346339690136,42.337484036383906,16,1,0.022566995768688293,5,1,6.511862303306231,0.13330500387914784,0.44873755422629247
PO-04364,Beta_Supplies,0.83,high,2023-08-01,2023-08-13,2023-08-13,12,Delivered,delivered,Raw Materials,1863,30.344962875090626,26.89336839400692,58,1,0.031132581857219538,0,0,3.4515944810837063,0.11374522009769959,0.3828856279536359
PO-04365,Gamma_Co,0.76,medium,2022-02-12,2022-02-23,2022-02-21,9,Delivered,delivered,Electronics,213,62.10259844299429,50.9775946869778,11,1,0.051643192488262914,2,1,11.12500375601649,0.17913910262915073,0.6030472196798321
PO-04366,Epsilon_Group,0.55,very_low,2022-10-15,2022-10-22,2022-10-22,7,Pending,pending,Office Supplies,1014,14.231847929175807,13.56162400246145,37,1,0.03648915187376726,0,1,0.6702239267143568,0.04709324678353072,0.15848842184675233
PO-04367,Alpha_Inc,0.92,very_high,2022-02-15,2022-02-24,2022-02-22,7,Delivered,delivered,Office Supplies,587,36.60501346801857,35.17128247861453,12,1,0.020442930153321975,2,1,1.4337309894040402,0.03916761267296559,0.1318051885889283
PO-04368,Beta_Supplies,0.83,high,2023-12-09,2023-12-21,2023-12-21,12,Delivered,delivered,Raw Materials,120,46.316382701367054,50.24272698880915,3,1,0.025,0,0,-3.926344287442099,-0.08477225677915928,0.2853423490671638
PO-04369,Beta_Supplies,0.83,high,2023-09-14,2023-09-25,2023-09-23,9,Delivered,delivered,Electronics,1327,24.2214721302862,22.434620958272653,42,1,0.031650339110776186,2,1,1.7868511720135487,0.07377136956837954,0.2483056608484948
PO-04370,Epsilon_Group,0.55,very_low,2023-09-01,2023-09-09,2023-09-09,8,Delivered,delivered,Packaging,153,90.57013680366312,91.9995242268679,7,1,0.0457516339869281,0,0,-1.429387423204787,-0.015782105157944017,0.05307319778908763
PO-04371,Beta_Supplies,0.83,high,2023-09-02,2023-09-14,2023-09-12,10,Delivered,delivered,MRO,750,48.686716940782425,47.04690332434968,20,1,0.02666666666666667,2,1,1.6398136164327468,0.033680924068617106,0.11333315344315793
PO-04372,Beta_Supplies,0.83,high,2023-07-03,2023-07-15,2023-07-12,9,Delivered,delivered,Electronics,104,44.96284762817467,43.076830132629965,7,1,0.0673076923076923,3,1,1.8860174955447064,0.04194613097331691,0.14115962646546062
PO-04373,Epsilon_Group,0.55,very_low,2023-03-26,2023-04-04,2023-04-02,7,Cancelled,cancelled,Office Supplies,1087,82.45907040454956,74.77968196646746,40,1,0.03679852805887764,2,1,7.6793884380821,0.09312969938184508,0.3134793520243241
PO-04374,Beta_Supplies,0.83,high,2023-08-29,2023-09-07,2023-09-06,8,Delivered,delivered,Packaging,2629,45.04850831163204,42.447304032091814,72,1,0.027386839102320273,1,1,2.6012042795402266,0.05774229551722062,0.1943405754247481
PO-04375,Delta_Logistics,0.68,low,2022-11-26,2022-12-07,2022-12-05,9,Pending,pending,Electronics,471,26.769373864655623,24.774714432635985,12,0,0.025477707006369428,2,1,1.9946594320196382,0.07451274139262722,0.25080163745316914
PO-04376,Alpha_Inc,0.92,very_high,2022-05-18,2022-06-02,2022-05-26,8,Delivered,delivered,Packaging,474,58.152379866488054,57.66909288898301,17,1,0.035864978902953586,7,1,0.48328697750504546,0.008310699899378549,0.027919216858744114
PO-04377,Epsilon_Group,0.55,very_low,2023-03-31,2023-04-12,2023-04-12,12,Delivered,delivered,Raw Materials,267,58.49023245323611,57.631520153734975,7,1,0.026217228464419477,0,0,0.8587122995011356,0.014681294012426604,0.04936709678077864
PO-04378,Beta_Supplies,0.83,high,2023-04-09,2023-04-19,2023-04-19,10,Delivered,delivered,MRO,1528,77.60154983631354,66.58367831022365,50,1,0.032722513089005235,0,0,11.017871526089891,0.1419800448487189,0.47794381564122157
PO-04379,Gamma_Co,0.76,medium,2022-10-12,2022-10-21,2022-10-19,7,Pending,pending,Office Supplies,337,66.13334310953591,66.04783169543347,6,1,0.017804154302670624,2,1,0.08551141410244156,0.0012930151430695098,0.004292776794742973
PO-04380,Gamma_Co,0.76,medium,2023-09-09,2023-09-17,2023-09-17,8,Delivered,delivered,Packaging,1715,69.15369756337842,69.46042830463797,55,1,0.03206997084548105,0,0,-0.3067307412595568,-0.004435492997007749,0.014872557341564271
PO-04381,Epsilon_Group,0.55,very_low,2023-04-05,2023-04-20,2023-04-15,10,Partially Delivered,partial,MRO,600,92.78268771949465,86.1239537988273,15,1,0.025,5,1,6.658733920667345,0.07176698675509777,0.24155750500397052
PO-04382,Alpha_Inc,0.92,very_high,2022-05-01,2022-05-12,2022-05-10,9,Delivered,delivered,Electronics,974,32.63916477306254,34.36866757296819,21,1,0.021560574948665298,2,1,-1.729502799905653,-0.0529885740621963,0.17833622086363501
PO-04383,Epsilon_Group,0.55,very_low,2023-08-24,2023-09-08,2023-09-05,12,Delivered,delivered,Raw Materials,2021,121.94284160926803,100.56140323597796,61,1,0.030183077684314694,3,1,21.381438373290067,0.17533984029830096,0.5902562427601948
PO-04384,Epsilon_Group,0.55,very_low,2023-11-17,2023-11-24,2023-11-24,7,Delivered,delivered,Office Supplies,86,104.47327876931406,108.6455755475039,5,0,0.05813953488372093,0,0,-4.172296778189832,-0.039936496942941935,0.1343937913477538
PO-04385,Epsilon_Group,0.55,very_low,2023-10-28,2023-11-05,2023-11-05,8,Delivered,delivered,Packaging,1397,108.1630844212131,103.23749148630269,42,0,0.030064423765211165,0,0,4.925592934910412,0.04553857687461063,0.15325431448828422
PO-04386,Alpha_Inc,0.92,very_high,2023-04-24,2023-05-08,2023-05-06,12,Partially Delivered,partial,Raw Materials,1318,10.129086450345211,8.869862459082965,40,1,0.030349013657056147,2,1,1.259223991262246,0.12431762700764887,0.41847975149496247
PO-04387,Delta_Logistics,0.68,low,2022-01-04,2022-01-13,2022-01-11,7,Delivered,delivered,Office Supplies,434,25.131110600301295,23.660642496154786,14,1,0.03225806451612903,2,1,1.4704681041465086,0.058511863145788684,0.19693147884702178
PO-04388,Beta_Supplies,0.83,high,2023-11-03,2023-11-16,2023-11-13,10,Delivered,delivered,MRO,968,59.24941379169144,57.26060487930807,30,0,0.030991735537190084,3,1,1.9888089123833694,0.03356672724857002,0.11294868699616965
PO-04389,Gamma_Co,0.76,medium,2022-08-18,2022-09-02,2022-08-26,8,Delivered,delivered,Packaging,1020,34.98178559897037,33.976988116617214,38,1,0.03725490196078431,7,1,1.0047974823531547,0.02872344750700002,0.09664281654159843
PO-04390,Gamma_Co,0.76,medium,2023-10-17,2023-10-29,2023-10-27,10,Delivered,delivered,MRO,442,27.36537664282335,26.45651695458689,10,1,0.02262443438914027,2,1,0.9088596882364612,0.033212029203874026,0.11175452504891285
PO-04391,Gamma_Co,0.76,medium,2022-08-27,2022-09-06,2022-09-03,7,Delivered,delivered,Office Supplies,264,43.090114306870575,48.77313324946016,12,1,0.045454545454545456,3,1,-5.683018942589584,-0.13188683840839674,0.4439630163752706
PO-04392,Epsilon_Group,0.55,very_low,2022-11-24,2022-12-04,2022-12-02,8,Delivered,delivered,Packaging,1794,103.73014486736588,99.0939577406609,55,1,0.030657748049052396,2,1,4.636187126704982,0.044694694417259546,0.15041321532352867
PO-04393,Alpha_Inc,0.92,very_high,2022-05-26,2022-06-09,2022-06-04,9,Delivered,delivered,Electronics,308,69.65950837796726,61.48125655229336,13,0,0.04220779220779221,5,1,8.178251825673897,0.11740323777910285,0.39520107649598196
PO-04394,Beta_Supplies,0.83,high,2023-03-21,2023-03-29,2023-03-28,7,Delivered,delivered,Office Supplies,2072,30.337713720370676,26.029580422090522,57,1,0.02750965250965251,1,1,4.308133298280154,0.14200586563605808,0.4780307464888813
PO-04395,Beta_Supplies,0.83,high,2023-05-14,2023-05-25,2023-05-22,8,Delivered,delivered,Packaging,1551,26.30656183086042,28.37435583802542,34,1,0.02192134107027724,3,1,-2.0677940071649985,-0.0786037347054321,0.2645747851028008
PO-04396,Delta_Logistics,0.68,low,2023-01-25,2023-02-03,2023-02-02,8,Delivered,delivered,Packaging,2049,30.51223849532653,29.03416222510492,65,1,0.0317227916056613,1,1,1.4780762702216101,0.04844207908403714,0.16302953570565765
PO-04397,Alpha_Inc,0.92,very_high,2023-12-22,2024-01-06,2023-12-30,8,Cancelled,cancelled,Packaging,1125,64.62515594738971,62.91781493942712,31,1,0.027555555555555555,7,1,1.7073410079625972,0.026419139465636503,0.08888490239771699
PO-04398,Gamma_Co,0.76,medium,2022-07-10,2022-07-18,2022-07-18,8,Delivered,delivered,Packaging,815,53.19147944316532,52.03015135077214,28,1,0.0343558282208589,0,0,1.161328092393184,0.02183297220815326,0.07344465257244531
PO-04399,Gamma_Co,0.76,medium,2022-04-02,2022-04-17,2022-04-14,12,Delivered,delivered,Raw Materials,1446,23.973598875105885,24.776027195540845,32,1,0.022130013831258646,3,1,-0.8024283204349594,-0.03347133338700343,0.11262752447162756
PO-04400,Alpha_Inc,0.92,very_high,2023-10-03,2023-10-13,2023-10-13,10,Delivered,delivered,MRO,1129,89.01109430072653,78.04935141498628,32,1,0.0283436669619132,0,0,10.96174288574025,0.12315029909311853,0.41454970847288286
PO-04401,Gamma_Co,0.76,medium,2022-02-02,2022-02-10,2022-02-10,8,Delivered,delivered,Packaging,1397,94.96129926722091,78.96143393448791,48,1,0.03435934144595562,0,0,15.999865332732995,0.16848827318284057,0.567189070976456
PO-04402,Delta_Logistics,0.68,low,2022-05-03,2022-05-22,2022-05-15,12,Pending,pending,Raw Materials,1395,93.68751855789716,87.29283272833334,37,1,0.026523297491039426,7,1,6.3946858295638265,0.06825547231899443,0.22973528895417097
PO-04403,Epsilon_Group,0.55,very_low,2022-04-03,2022-04-22,2022-04-15,12,Delivered,delivered,Raw Materials,1573,18.642464529569075,16.193783443612137,48,1,0.030514939605848695,7,1,2.448681085956938,0.13134964436022128,0.442154445112427
PO-04404,Alpha_Inc,0.92,very_high,2022-10-10,2022-10-19,2022-10-19,9,Delivered,delivered,Electronics,1605,52.10048105459882,48.57498076147034,53,1,0.03302180685358255,0,0,3.5255002931284807,0.06766732709116302,0.22775518034900824
PO-04405,Delta_Logistics,0.68,low,2022-08-07,2022-08-14,2022-08-14,7,Partially Delivered,partial,Office Supplies,1405,42.65864083198298,37.71826516821126,39,1,0.027758007117437724,0,1,4.940375663771718,0.11581183946366408,0.389843315607127
PO-04406,Alpha_Inc,0.92,very_high,2023-12-06,2023-12-21,2023-12-16,10,Delivered,delivered,MRO,1392,59.62941596400664,55.77252928686345,44,1,0.031609195402298854,5,1,3.856886677143187,0.06468094001576791,0.21770091064398941
PO-04407,Gamma_Co,0.76,medium,2022-02-01,2022-02-20,2022-02-13,12,Delivered,delivered,Raw Materials,1263,15.433152065991349,16.49151951343847,32,1,0.025336500395882817,7,1,-1.0583674474471199,-0.06857752991233393,0.2308195602901485
PO-04408,Delta_Logistics,0.68,low,2022-03-19,2022-03-27,2022-03-27,8,Delivered,delivered,Packaging,176,61.3763912292375,58.43032782460517,4,0,0.022727272727272728,0,0,2.9460634046323264,0.04799994502167681,0.16154100290782594
PO-04409,Gamma_Co,0.76,medium,2022-05-23,2022-06-06,2022-06-04,12,Delivered,delivered,Raw Materials,610,48.2189343727212,43.01350275517904,18,1,0.029508196721311476,2,1,5.20543161754216,0.10795409905381523,0.3633886600791952
PO-04410,Alpha_Inc,0.92,very_high,2023-05-01,2023-05-09,2023-05-08,7,Pending,pending,Office Supplies,820,66.07306343594335,59.291874972126024,25,1,0.03048780487804878,1,1,6.78118846381733,0.10263166426953353,0.3454696182880497
PO-04411,Alpha_Inc,0.92,very_high,2022-07-25,2022-08-07,2022-08-04,10,Delivered,delivered,MRO,913,82.60311417071864,78.57542998321289,21,1,0.023001095290251915,3,1,4.027684187505756,0.0487594714550544,0.16409810063711444
PO-04412,Delta_Logistics,0.68,low,2022-02-02,2022-02-12,2022-02-12,10,Partially Delivered,partial,MRO,1726,22.61699285630441,21.36803837408372,49,1,0.028389339513325607,0,1,1.2489544822206895,0.05522195148381752,0.18585533288199532
PO-04413,Beta_Supplies,0.83,high,2022-06-25,2022-07-05,2022-07-03,8,Delivered,delivered,Packaging,660,29.238982186377314,29.043560992427835,15,1,0.022727272727272728,2,1,0.19542119394947832,0.006683584014785805,0.022441205625772488
PO-04414,Beta_Supplies,0.83,high,2022-09-16,2022-09-23,2022-09-23,7,Cancelled,cancelled,Office Supplies,375,107.7405419163915,111.0974824701891,8,1,0.021333333333333333,0,1,-3.3569405537975996,-0.031157635687433637,0.10483799816439945
PO-04415,Gamma_Co,0.76,medium,2023-06-23,2023-07-05,2023-07-05,12,Cancelled,cancelled,Raw Materials,1278,49.94903926581673,47.78011613518754,38,1,0.0297339593114241,0,1,2.1689231306291887,0.04342271968609253,0.1461308578520244
PO-04416,Gamma_Co,0.76,medium,2022-11-24,2022-12-04,2022-12-04,10,Delivered,delivered,MRO,467,30.91861163449182,25.709151126795692,17,1,0.03640256959314775,0,0,5.209460507696129,0.16848947065542297,0.5671931025075347
PO-04417,Epsilon_Group,0.55,very_low,2023-01-24,2023-02-03,2023-02-03,10,Delivered,delivered,MRO,845,90.7068165371694,81.09456345066845,25,1,0.029585798816568046,0,0,9.612253086500957,0.10597057038775133,0.3567107138944716
PO-04418,Delta_Logistics,0.68,low,2023-08-14,2023-08-28,2023-08-23,9,Delivered,delivered,Electronics,1593,23.01869604988385,22.38097101892785,35,1,0.02197112366603892,5,1,0.6377250309560019,0.02770465492806313,0.09321284745068681
PO-04419,Alpha_Inc,0.92,very_high,2022-08-13,2022-08-24,2022-08-22,9,Delivered,delivered,Electronics,797,95.46948535969669,93.24711595210759,25,1,0.03136762860727729,2,1,2.222369407589099,0.023278321855574727,0.07831071139414264
PO-04420,Gamma_Co,0.76,medium,2023-08-23,2023-09-02,2023-08-30,7,Pending,pending,Office Supplies,1074,30.698117475372182,29.41416400211404,37,1,0.03445065176908752,3,1,1.2839534732581441,0.041825153424740344,0.14075233133896403
PO-04421,Epsilon_Group,0.55,very_low,2022-09-02,2022-09-13,2022-09-12,10,Delivered,delivered,MRO,1950,108.82287696266697,107.74034837196629,59,1,0.030256410256410255,1,1,1.0825285907006759,0.009947619663391648,0.0334302348136708
PO-04422,Beta_Supplies,0.83,high,2023-08-24,2023-09-04,2023-09-01,8,Partially Delivered,partial,Packaging,1575,38.98685864816475,38.13444736230604,63,1,0.04,3,1,0.8524112858587074,0.021864066903960047,0.07354933908834031
PO-04423,Gamma_Co,0.76,medium,2022-03-30,2022-04-12,2022-04-11,12,Pending,pending,Raw Materials,810,45.635621853583885,44.92422080209168,18,1,0.022222222222222223,1,1,0.7114010514922029,0.015588722638088357,0.05242213683758398
PO-04424,Beta_Supplies,0.83,high,2023-11-18,2023-11-25,2023-11-25,7,Delivered,delivered,Office Supplies,880,103.28389255369086,89.1097351493716,19,1,0.02159090909090909,0,0,14.17415740431926,0.13723492651045271,0.4619684251942726
PO-04425,Beta_Supplies,0.83,high,2022-06-25,2022-07-08,2022-07-03,8,Delivered,delivered,Packaging,560,15.073920858208359,12.980689784366136,12,1,0.02142857142857143,5,1,2.0932310738422224,0.138864406515865,0.46745439571307523
PO-04426,Epsilon_Group,0.55,very_low,2022-11-11,2022-11-19,2022-11-18,7,Delivered,delivered,Office Supplies,935,12.780730894824922,12.145778770882133,30,1,0.03208556149732621,1,1,0.6349521239427887,0.049680423535080356,0.1671986701092596
PO-04427,Beta_Supplies,0.83,high,2023-06-28,2023-07-06,2023-07-06,8,Delivered,delivered,Packaging,524,69.67974547036073,62.28536728661478,13,1,0.02480916030534351,0,0,7.39437818374595,0.10611947753011317,0.3572120395875288
PO-04428,Beta_Supplies,0.83,high,2023-03-19,2023-04-05,2023-03-29,10,Delivered,delivered,MRO,403,104.91431505367497,95.62578047552302,13,1,0.03225806451612903,7,1,9.288534578151953,0.08853448238593435,0.2980086344436635
PO-04429,Epsilon_Group,0.55,very_low,2022-03-15,2022-03-27,2022-03-22,7,Partially Delivered,partial,Office Supplies,247,101.41900999139378,98.9909932947322,9,0,0.03643724696356275,5,1,2.4280166966615724,0.023940449594879787,0.0805398969290642
PO-04430,Gamma_Co,0.76,medium,2023-08-23,2023-08-31,2023-08-30,7,Delivered,delivered,Office Supplies,2305,51.37847309742211,50.35707648372012,67,0,0.029067245119305855,1,1,1.021396613701988,0.019879855358201297,0.06686909385247071
PO-04431,Gamma_Co,0.76,medium,2023-11-17,2023-12-04,2023-11-27,10,Delivered,delivered,MRO,409,26.88301685713314,27.242888164732623,10,1,0.02444987775061125,7,1,-0.3598713075994837,-0.013386567047589209,0.045008139361599045
PO-04432,Alpha_Inc,0.92,very_high,2023-11-03,2023-11-14,2023-11-12,9,Cancelled,cancelled,Electronics,1247,17.204461215050586,13.013616460107627,42,1,0.03368083400160385,2,1,4.190844754942958,0.24359058400949965,0.820036029343861
PO-04433,Beta_Supplies,0.83,high,2022-12-26,2023-01-04,2023-01-03,8,Delivered,delivered,Packaging,177,111.20281492585414,110.58934226098202,6,1,0.03389830508474576,1,1,0.6134726648721198,0.0055167008612251435,0.01851265998049991
PO-04434,Alpha_Inc,0.92,very_high,2023-04-30,2023-05-15,2023-05-10,10,Partially Delivered,partial,MRO,1092,34.80605934853588,30.955001391310397,39,1,0.03571428571428571,5,1,3.8510579572254855,0.11064331985021109,0.3724424600390454
PO-04435,Delta_Logistics,0.68,low,2023-08-09,2023-08-19,2023-08-17,8,Pending,pending,Packaging,284,55.9855178693776,53.22350866586424,10,1,0.035211267605633804,2,1,2.762009203513365,0.049334351250577634,0.1660335485098226
PO-04436,Alpha_Inc,0.92,very_high,2023-09-26,2023-10-05,2023-10-04,8,Delivered,delivered,Packaging,1281,61.561499196857504,54.44385393413845,39,0,0.03044496487119438,1,1,7.117645262719051,0.11561845237002256,0.389192239257058
PO-04437,Beta_Supplies,0.83,high,2023-02-18,2023-02-27,2023-02-27,9,Delivered,delivered,Electronics,202,116.37414048254618,119.83654967798402,2,1,0.009900990099009901,0,0,-3.462409195437843,-0.029752393281539516,0.10010696839729544
PO-04438,Gamma_Co,0.76,medium,2023-02-20,2023-03-07,2023-03-02,10,Delivered,delivered,MRO,822,52.23011624455981,51.7198014248021,29,1,0.03527980535279805,5,1,0.5103148197577099,0.009770508979306805,0.032833956253499955
PO-04439,Epsilon_Group,0.55,very_low,2023-02-21,2023-03-07,2023-03-05,12,Partially Delivered,partial,Raw Materials,306,113.65167830501588,96.89379623251405,12,1,0.0392156862745098,2,1,16.75788207250183,0.14744949060521037,0.4963577992891585
PO-04440,Beta_Supplies,0.83,high,2022-07-03,2022-07-14,2022-07-13,10,Delivered,delivered,MRO,592,46.91192100327428,41.81510380831892,22,0,0.037162162162162164,1,1,5.0968171949553565,0.10864652493338776,0.36571985036638727
PO-04441,Beta_Supplies,0.83,high,2022-06-20,2022-07-02,2022-07-02,12,Delivered,delivered,Raw Materials,1103,73.27024995728283,67.83935677716637,32,1,0.02901178603807797,0,0,5.430893180116456,0.07412139556344782,0.24948409340574076
PO-04442,Gamma_Co,0.76,medium,2022-08-06,2022-08-16,2022-08-13,7,Delivered,delivered,Office Supplies,1794,59.446225227839776,54.13060826791319,56,1,0.03121516164994426,3,1,5.315616959926587,0.08941891498666907,0.30098625378074206
PO-04443,Alpha_Inc,0.92,very_high,2022-07-17,2022-07-27,2022-07-27,10,Delivered,delivered,MRO,609,95.36789032564228,86.66512193982636,23,1,0.03776683087027915,0,0,8.702768385815915,0.09125470172507252,0.30716679720087564
PO-04444,Gamma_Co,0.76,medium,2023-02-21,2023-03-07,2023-03-05,12,Pending,pending,Raw Materials,378,89.6881688991973,87.4438973989841,17,1,0.04497354497354497,2,1,2.2442715002131877,0.02502304961466633,0.08418468653831218
PO-04445,Beta_Supplies,0.83,high,2022-12-18,2022-12-31,2022-12-30,12,Pending,pending,Raw Materials,286,112.34429928782923,97.64370698868956,5,1,0.017482517482517484,1,1,14.700592299139672,0.130853032973897,0.4404825035018349
PO-04446,Gamma_Co,0.76,medium,2023-03-25,2023-04-06,2023-04-06,12,Delivered,delivered,Raw Materials,2028,23.401639239339325,22.387723587260414,45,1,0.022189349112426034,0,0,1.0139156520789108,0.04332669355805075,0.1458075666758687
PO-04447,Alpha_Inc,0.92,very_high,2023-04-25,2023-05-08,2023-05-03,8,Delivered,delivered,Packaging,1490,91.65019499092567,89.32350953542831,37,1,0.024832214765100672,5,1,2.326685455497355,0.025386584891911264,0.08540860079739254
PO-04448,Epsilon_Group,0.55,very_low,2022-04-24,2022-05-08,2022-05-03,9,Partially Delivered,partial,Electronics,802,17.51603852886841,16.002681929670334,19,1,0.02369077306733167,5,1,1.513356599198076,0.08639833697007993,0.2908168734301323
PO-04449,Beta_Supplies,0.83,high,2022-09-30,2022-10-10,2022-10-08,8,Delivered,delivered,Packaging,1597,35.588714643866076,32.62909344019903,51,0,0.031934877896055106,2,1,2.959621203667048,0.08316178972137045,0.27992038944127884
PO-04450,Epsilon_Group,0.55,very_low,2022-09-27,2022-10-11,2022-10-06,9,Delivered,delivered,Electronics,1217,92.56818527817808,91.71898704203352,37,1,0.030402629416598194,5,1,0.8491982361445594,0.009173759144058196,0.030824878515571013
PO-04451,Epsilon_Group,0.55,very_low,2022-12-31,2023-01-12,2023-01-12,12,Pending,pending,Raw Materials,858,26.769647689503163,23.62851281698308,20,1,0.023310023310023312,0,1,3.141134872520084,0.11733941772239971,0.3949862135038502
PO-04452,Alpha_Inc,0.92,very_high,2023-02-09,2023-02-20,2023-02-18,9,Pending,pending,Electronics,239,59.536803785160465,59.263870034717755,7,1,0.029288702928870293,2,1,0.27293375044271073,0.004584286241290289,0.015373499573945007
PO-04453,Epsilon_Group,0.55,very_low,2023-07-29,2023-08-08,2023-08-06,8,Delivered,delivered,Packaging,1964,30.242838310698733,28.485340639953197,58,1,0.029531568228105907,2,1,1.7574976707455363,0.05811285477539991,0.1955881373212358
PO-04454,Delta_Logistics,0.68,low,2023-11-27,2023-12-09,2023-12-06,9,Delivered,delivered,Electronics,1606,24.65158072531669,23.043641962102686,54,1,0.033623910336239106,3,1,1.6079387632140048,0.06522659869688126,0.2195379797875038
PO-04455,Beta_Supplies,0.83,high,2023-09-25,2023-10-05,2023-10-05,10,Delivered,delivered,MRO,1162,48.75691275278125,49.49933319419776,27,1,0.02323580034423408,0,0,-0.7424204414165132,-0.015226978073466376,0.05120425137089416
PO-04456,Epsilon_Group,0.55,very_low,2022-12-31,2023-01-14,2023-01-07,7,Partially Delivered,partial,Office Supplies,729,91.0206114363964,77.02985233418113,19,1,0.02606310013717421,7,1,13.990759102215264,0.15370979035876683,0.517434351178599
PO-04457,Epsilon_Group,0.55,very_low,2023-11-20,2023-11-29,2023-11-29,9,Pending,pending,Electronics,1798,30.728825223277404,27.73248227913759,49,1,0.027252502780867632,0,1,2.9963429441398155,0.09750919283012663,0.32822379311274524
PO-04458,Delta_Logistics,0.68,low,2023-01-09,2023-01-23,2023-01-16,7,Delivered,delivered,Office Supplies,1168,39.36758245840674,36.43653784508272,35,0,0.029965753424657533,7,1,2.931044613324019,0.07445325392842633,0.2506013610007055
PO-04459,Alpha_Inc,0.92,very_high,2022-08-15,2022-08-24,2022-08-22,7,Delivered,delivered,Office Supplies,1172,98.21008454414122,98.0978357207805,41,0,0.03498293515358362,2,1,0.11224882336072994,0.0011429460007264215,0.00378753899621726
PO-04460,Delta_Logistics,0.68,low,2022-04-07,2022-04-26,2022-04-19,12,Delivered,delivered,Raw Materials,1704,70.31587393560208,62.6222592903269,52,1,0.03051643192488263,7,1,7.693614645275183,0.10941504691133162,0.368307233396586
PO-04461,Beta_Supplies,0.83,high,2022-05-27,2022-06-05,2022-06-03,7,Delivered,delivered,Office Supplies,633,59.078031745472984,62.38180921061915,21,1,0.03317535545023697,2,1,-3.303777465146169,-0.055922267000699966,0.1882130852120124
PO-04462,Epsilon_Group,0.55,very_low,2022-04-16,2022-04-27,2022-04-24,8,Delivered,delivered,Packaging,1138,31.095054405523314,31.625515068686045,28,1,0.02460456942003515,3,1,-0.5304606631627315,-0.017059325777172705,0.05737321659252335
PO-04463,Alpha_Inc,0.92,very_high,2022-10-20,2022-11-08,2022-11-01,12,Pending,pending,Raw Materials,1117,57.77861338471726,43.52142564589734,31,1,0.02775290957923008,7,1,14.257187738819923,0.2467554498736209,0.8306911836071015
PO-04464,Epsilon_Group,0.55,very_low,2022-03-22,2022-03-30,2022-03-30,8,Delivered,delivered,Packaging,1425,35.36792593879886,31.929962569800832,41,1,0.028771929824561403,0,0,3.4379633689980302,0.09720568220333668,0.327201963851151
PO-04465,Epsilon_Group,0.55,very_low,2023-10-29,2023-11-07,2023-11-07,9,Delivered,delivered,Electronics,632,28.022247504888334,26.737822643915493,15,1,0.023734177215189875,0,0,1.284424860972841,0.04583589737935117,0.15425530346527347
PO-04466,Alpha_Inc,0.92,very_high,2022-02-22,2022-03-09,2022-03-04,10,Partially Delivered,partial,MRO,65,83.07697350385999,81.13987041549021,1,1,0.015384615384615385,5,1,1.9371030883697813,0.02331696746607865,0.07844081957540382
